T,rho,p0,p1,pole1,pole2,delta_real,delta_imag,stokes_angle
1.824999999999999956e+00,-6.966666666666666563e-01,-1.676709216752093168e+00,-4.905419692804612986e+00,-4.315223381628673138e+00,-1.073875942830526498e+01,9.679200781475880699e-01,2.482246047280824097e+00,1.198994761597796055e+00
1.824999999999999956e+00,-6.676190476190476675e-01,-1.698485630051601358e+00,-4.975214827625849878e+00,-4.374999955021852571e+00,-1.072540993869933601e+01,9.497497423503182823e-01,2.482246047280824097e+00,1.205364445874778312e+00
1.824999999999999956e+00,-6.385714285714285676e-01,-1.720884302337911231e+00,-5.047313031049492693e+00,-4.436672679993105106e+00,-1.072176245722084609e+01,9.311186455115340044e-01,2.482246047280824097e+00,1.211928045355456174e+00
1.824999999999999956e+00,-6.095238095238095788e-01,-1.743933496608085276e+00,-5.121838570112892342e+00,-4.500337551278293269e+00,-1.072713229791266087e+01,9.120050718644454602e-01,2.482246047280824097e+00,1.218695367144350561e+00
1.824999999999999956e+00,-5.804761904761904789e-01,-1.767663257492166684e+00,-5.198925408887346222e+00,-4.566097309254685044e+00,-1.074097223363288833e+01,8.923857855918368998e-01,2.482246047280824097e+00,1.225676911435721550e+00
1.824999999999999956e+00,-5.514285714285713791e-01,-1.792105556147451262e+00,-5.278718250891810015e+00,-4.634062051303184049e+00,-1.076284785327069748e+01,8.722358863430635934e-01,2.482246047280824097e+00,1.232883935164323486e+00
1.824999999999999956e+00,-5.223809523809523903e-01,-1.817294449644259791e+00,-5.361373733392285068e+00,-4.704349911480562696e+00,-1.079241895816302588e+01,8.515286468303715495e-01,2.482246047280824097e+00,1.240328523042071751e+00
1.824999999999999956e+00,-4.933333333333333459e-01,-1.843266256703606887e+00,-5.447061803811783953e+00,-4.777087817631013422e+00,-1.082942541479222420e+01,8.302353296434097363e-01,2.482246047280824097e+00,1.248023667068024922e+00
1.824999999999999956e+00,-4.642857142857143016e-01,-1.870059751309009144e+00,-5.535967316159077001e+00,-4.852412336491339850e+00,-1.087367635880134920e+01,8.083249798325448099e-01,2.482246047280824097e+00,1.255983355808026669e+00
1.824999999999999956e+00,-4.352380952380952572e-01,-1.897716377444099711e+00,-5.628291895642214548e+00,-4.930470619029949653e+00,-1.092504196772182823e+01,7.857641890671772655e-01,2.482246047280824097e+00,1.264222675003241703e+00
1.824999999999999956e+00,-4.061904761904762129e-01,-1.926280486211762177e+00,-5.724256135479927288e+00,-5.011421460252719839e+00,-1.098344724184302557e+01,7.625168262214111481e-01,2.482246047280824097e+00,1.272757921402328574e+00
1.824999999999999956e+00,-3.771428571428571130e-01,-1.955799599542807021e+00,-5.824102207855648139e+00,-5.095436490076626690e+00,-1.104886738867766027e+01,7.385437280001403426e-01,2.482246047280824097e+00,1.281606732147044125e+00
1.824999999999999956e+00,-3.480952380952381242e-01,-1.986324703275367920e+00,-5.928097001670284527e+00,-5.182701514693684786e+00,-1.112132451837984881e+01,7.138023415827297047e-01,2.482246047280824097e+00,1.290788232615571740e+00
1.824999999999999956e+00,-3.190476190476190244e-01,-2.017910573538023833e+00,-6.036535939965959940e+00,-5.273418031222095514e+00,-1.120088543949856152e+01,6.882463090632138236e-01,2.482246047280824097e+00,1.300323206402058895e+00
1.824999999999999956e+00,-2.900000000000000355e-01,-2.050616141344968835e+00,-6.149747692181161796e+00,-5.367804942493040521e+00,-1.128766040607432153e+01,6.618249804513743895e-01,2.482246047280824097e+00,1.310234292178267257e+00
1.824999999999999956e+00,-2.609523809523809357e-01,-2.084504900405495853e+00,-6.268100089212880199e+00,-5.466100503702212343e+00,-1.138180271475916960e+01,6.344828377682115716e-01,2.482246047280824097e+00,1.320546213693183146e+00
1.824999999999999956e+00,-2.319047619047619468e-01,-2.119645364447247271e+00,-6.392007698424571061e+00,-5.568564538562870148e+00,-1.148350908885972466e+01,6.061588066725241974e-01,2.482246047280824097e+00,1.331286051364530376e+00
1.824999999999999956e+00,-2.028571428571428470e-01,-2.156111581382457398e+00,-6.521941755481664771e+00,-5.675480969773485818e+00,-1.159302081821336827e+01,5.767854229992011028e-01,2.482246047280824097e+00,1.342483567220708940e+00
1.824999999999999956e+00,-1.738095238095238582e-01,-2.193983712593557733e+00,-6.658443556707403843e+00,-5.787160717372262120e+00,-1.171062565204243455e+01,5.462878076601838107e-01,2.482246047280824097e+00,1.354171600103216466e+00
1.824999999999999956e+00,-1.447619047619047583e-01,-2.233348687065542570e+00,-6.802143136847597304e+00,-5.903945029289523028e+00,-1.183666046832233398e+01,5.145823810490492978e-01,2.482246047280824097e+00,1.366386556407663599e+00
1.824999999999999956e+00,-1.157142857142857695e-01,-2.274300942676704018e+00,-6.953786400387077293e+00,-6.026209321640215499e+00,-1.197151476939271575e+01,4.815752106279951317e-01,2.482246047280824097e+00,1.379169035892279904e+00
1.824999999999999956e+00,-8.666666666666666963e-02,-2.316943267668917450e+00,-7.114276540874925558e+00,-6.154367622680722683e+00,-1.211563508106187292e+01,4.471598188506797356e-01,2.482246047280824097e+00,1.392564657729820077e+00
1.824999999999999956e+00,-5.761904761904768080e-02,-2.361387759618465587e+00,-7.284741294068878048e+00,-6.288877734748991699e+00,-1.226953036285081744e+01,4.112141521988684767e-01,2.482246047280824097e+00,1.406625201287290183e+00
1.824999999999999956e+00,-2.857142857142858094e-02,-2.407756920211345353e+00,-7.466651013831771877e+00,-6.430247254035876381e+00,-1.243377857199592817e+01,3.735961511871387919e-01,2.482246047280824097e+00,1.421410278960813844e+00
1.824999999999999956e+00,4.761904761904078853e-04,-2.456184910847961866e+00,-7.662048383219950409e+00,-6.579040620182824206e+00,-1.260903456537989342e+01,3.341367618515818649e-01,2.482246047280824097e+00,1.436989996515753765e+00
1.824999999999999956e+00,2.952380952380950774e-02,-2.506818996022983637e+00,-7.874063742785089026e+00,-6.735887408427783996e+00,-1.279603957413896076e+01,2.926276396931793977e-01,2.482246047280824097e+00,1.453449691574863589e+00
1.824999999999999956e+00,5.857142857142860759e-02,-2.559821208335805842e+00,-8.108352146784215009e+00,-6.901492128988338415e+00,-1.299563254855382688e+01,2.487955933971358058e-01,2.482246047280824097e+00,1.470899927972368681e+00
1.824999999999999956e+00,8.761904761904759642e-02,-2.615370277801577270e+00,-8.379091531750828992e+00,-7.076645864990759982e+00,-1.320876374986642965e+01,2.022313669483873366e-01,2.482246047280824097e+00,1.489504747793435335e+00
1.949999999999999956e+00,-9.000000000000000222e-01,-1.451084164193037873e+00,-4.264380695228958906e+00,-3.792650778519396582e+00,-1.034451881292595132e+01,9.129298014217583912e-01,2.482246047280824097e+00,1.218367177326335593e+00
1.949999999999999956e+00,-8.709523809523809224e-01,-1.467974827419725070e+00,-4.318475046570037890e+00,-3.839894139036585496e+00,-1.025129548379665856e+01,8.973179392029528856e-01,2.482246047280824097e+00,1.223918468454192165e+00
1.949999999999999956e+00,-8.419047619047619335e-01,-1.485293693008092664e+00,-4.374139518858065401e+00,-3.888475016823716324e+00,-1.017678738546024420e+01,8.813536558590371328e-01,2.482246047280824097e+00,1.229618205344533033e+00
1.949999999999999956e+00,-8.128571428571428337e-01,-1.503057935307842596e+00,-4.431447488827145342e+00,-3.938453626613950043e+00,-1.011819586501187906e+01,8.650223533459331371e-01,2.482246047280824541e+00,1.235472945713247173e+00
1.949999999999999956e+00,-7.838095238095238448e-01,-1.521285681991308314e+00,-4.490477174495961066e+00,-3.989893935647833789e+00,-1.007339234311215215e+01,8.483085473614897509e-01,2.482246047280824097e+00,1.241489648334082707e+00
1.949999999999999956e+00,-7.547619047619047450e-01,-1.539996082047506265e+00,-4.551312058765780932e+00,-4.042863964537155574e+00,-1.004072956731705268e+01,8.311957956345218390e-01,2.482246047280824097e+00,1.247675704382228190e+00
1.949999999999999956e+00,-7.257142857142857562e-01,-1.559209379754585179e+00,-4.614041360669592251e+00,-4.097436117795212773e+00,-1.001891557232165653e+01,8.136666188529005916e-01,2.482246047280824541e+00,1.254038971779223743e+00
1.949999999999999956e+00,-6.966666666666666563e-01,-1.578946995532851894e+00,-4.678760561326070544e+00,-4.153687547527137092e+00,-1.000692697872854353e+01,7.957024132973710140e-01,2.482246047280824097e+00,1.260587812884773840e+00
1.949999999999999956e+00,-6.676190476190476675e-01,-1.599231613673582686e+00,-4.745571991419296864e+00,-4.211700554246400330e+00,-1.000394784285923500e+01,7.772833541034455118e-01,2.482246047280824097e+00,1.267331135928965624e+00
1.949999999999999956e+00,-6.385714285714285676e-01,-1.620087278657815322e+00,-4.814585492811686684e+00,-4.271563029345343487e+00,-1.000932560821276951e+01,7.583882879023042811e-01,2.482246047280824097e+00,1.274278440634492693e+00
1.949999999999999956e+00,-6.095238095238095788e-01,-1.641539500025981146e+00,-4.885919161619835194e+00,-4.333368944385326493e+00,-1.002253880912065398e+01,7.389946133868225964e-01,2.482246047280824097e+00,1.281439868544575367e+00
1.949999999999999956e+00,-5.804761904761904789e-01,-1.663615367469406081e+00,-4.959700189633451828e+00,-4.397218893126860095e+00,-1.004317304297996216e+01,7.190781481028444277e-01,2.482246047280824097e+00,1.288826258650557888e+00
1.949999999999999956e+00,-5.514285714285713791e-01,-1.686343676961736593e+00,-5.036065819570845647e+00,-4.463220693089115620e+00,-1.007090288623611940e+01,6.986129794683260119e-01,2.482246047280824097e+00,1.296449209006653946e+00
1.949999999999999956e+00,-5.223809523809523903e-01,-1.709755069393615434e+00,-5.115164434794938764e+00,-4.531490054455296956e+00,-1.010547816922787412e+01,6.775712976605607896e-01,2.482246047280824097e+00,1.304321145131879689e+00
1.949999999999999956e+00,-4.933333333333333459e-01,-1.733882182991464349e+00,-5.197156808925525340e+00,-4.602151325336179433e+00,-1.014671350941888051e+01,6.559232075668589568e-01,2.482246047280824097e+00,1.312455396136011698e+00
1.949999999999999956e+00,-4.642857142857143016e-01,-1.758759821158093928e+00,-5.282217546943178910e+00,-4.675338323818467146e+00,-1.019448032695581929e+01,6.336365164429879071e-01,2.482246047280824097e+00,1.320866279674515642e+00
1.949999999999999956e+00,-4.352380952380952572e-01,-1.784425138060652172e+00,-5.370536757946665851e+00,-4.751195268887395073e+00,-1.024870078840088183e+01,6.106764932342869656e-01,2.482246047280824097e+00,1.329569197046519990e+00
1.949999999999999956e+00,-4.061904761904762129e-01,-1.810917843315139830e+00,-5.462322010991035981e+00,-4.829877824288694832e+00,-1.030934327938001260e+01,5.870055946423636817e-01,2.482246047280824097e+00,1.338580740013723069e+00
1.949999999999999956e+00,-3.771428571428571130e-01,-1.838280429220952028e+00,-5.557800641009143838e+00,-4.911554271734481780e+00,-1.037641911720412402e+01,5.625831519030599637e-01,2.482246047280824541e+00,1.347918811256334282e+00
1.949999999999999956e+00,-3.480952380952381242e-01,-1.866558422389654970e+00,-5.657222493589948442e+00,-4.996406832652022345e+00,-1.044998029475765300e+01,5.373650107896994488e-01,2.482246047280824097e+00,1.357602760823534593e+00
1.949999999999999956e+00,-3.190476190476190244e-01,-1.895800664060111274e+00,-5.760863227865590019e+00,-5.084633161013529801e+00,-1.053011810668004067e+01,5.113031154382194909e-01,2.482246047280824097e+00,1.367653541523809579e+00
1.949999999999999956e+00,-2.900000000000000355e-01,-1.926059621599757854e+00,-5.869028343499171463e+00,-5.176448033796969384e+00,-1.061696255455068894e+01,4.843450240109984373e-01,2.482246047280824097e+00,1.378093887001389017e+00
1.949999999999999956e+00,-2.609523809523809357e-01,-1.957391737044428037e+00,-5.982058163135379303e+00,-5.272085270459996309e+00,-1.071068246389124745e+01,4.564333406705688434e-01,2.482246047280824097e+00,1.388948517364011037e+00
1.949999999999999956e+00,-2.319047619047619468e-01,-1.989857816476254593e+00,-6.100334108438313585e+00,-5.371799918661094964e+00,-1.081148627549475805e+01,4.275050433411607398e-01,2.482246047280824097e+00,1.400244378835125092e+00
1.949999999999999956e+00,-2.028571428571428470e-01,-2.023523466645534175e+00,-6.224286773446191745e+00,-5.475870750571132817e+00,-1.091962349921986153e+01,3.974906795038086749e-01,2.482246047280824097e+00,1.412010926287117663e+00
1.949999999999999956e+00,-1.738095238095238582e-01,-2.058459585676881254e+00,-6.354406572987848278e+00,-5.584603122794471020e+00,-1.103538684176319862e+01,3.663133914505825595e-01,2.482246047280824097e+00,1.424280461169655787e+00
1.949999999999999956e+00,-1.447619047619047583e-01,-2.094742916034865843e+00,-6.491258219333172264e+00,-5.698332263582379653e+00,-1.115911504250818886e+01,3.338877156150680259e-01,2.482246047280824097e+00,1.437088543181388012e+00
1.949999999999999956e+00,-1.157142857142857695e-01,-2.132456668733406335e+00,-6.635501133214285474e+00,-5.817427064068926512e+00,-1.129119647480442978e+01,3.001180733157327585e-01,2.482246047280824097e+00,1.450474503755784017e+00
1.949999999999999956e+00,-8.666666666666666963e-02,-2.171691230238876003e+00,-6.787919533147433349e+00,-5.942294466637389583e+00,-1.143207359490592978e+01,2.648968236284528488e-01,2.482246047280824541e+00,1.464482106471405087e+00
1.949999999999999956e+00,-5.761904761904768080e-02,-2.212544965059114244e+00,-6.949469294229403182e+00,-6.073384563583847928e+00,-1.158224834926699032e+01,2.281016643848011727e-01,2.482246047280824097e+00,1.479160431181236746e+00
1.949999999999999956e+00,-2.857142857142858094e-02,-2.255125129850998444e+00,-7.121356117816194597e+00,-6.211196544702349165e+00,-1.174228868379446133e+01,1.895920014019948363e-01,2.482246047280824097e+00,1.494565121946627162e+00
1.949999999999999956e+00,4.761904761904078853e-04,-2.299548917214025323e+00,-7.305177996934747675e+00,-6.356285664245381994e+00,-1.191283633847392665e+01,1.492035494458630041e-01,2.482246047280824097e+00,1.510760277166752097e+00
1.949999999999999956e+00,2.952380952380950774e-02,-2.345944651390352131e+00,-7.503217532491369468e+00,-6.509271438153599654e+00,-1.209461615954215574e+01,1.067395627697501626e-01,2.482246047280824097e+00,1.527821600354958953e+00
1.949999999999999956e+00,5.857142857142860759e-02,-2.394453163579433497e+00,-7.719152961787774991e+00,-6.670847334009265772e+00,-1.228844722225369068e+01,6.195460564444443818e-02,2.482246047280824097e+00,1.545842416397458230e+00
1.949999999999999956e+00,8.761904761904759642e-02,-2.445229377225350387e+00,-7.960339165073088807e+00,-6.841792282396759184e+00,-1.249525613428983206e+01,1.451750020700431909e-02,2.482246047280824097e+00,1.564947859556559351e+00
1.949999999999999956e+00,1.166666666666665853e-01,-2.498444143971065401e+00,-8.251347884734357763e+00,-7.022984424045586316e+00,-1.271609298839726776e+01,-3.611771217906240006e-02,2.482246047280824097e+00,1.585345715909653563e+00
2.075000000000000178e+00,-9.000000000000000222e-01,-1.371876339417241963e+00,-4.083812016801444678e+00,-3.661431885652266960e+00,-9.601225834468293030e+00,7.556583884522856120e-01,2.482246047280824097e+00,1.275284625374369929e+00
2.075000000000000178e+00,-8.709523809523809224e-01,-1.387687481874711137e+00,-4.135829026144021370e+00,-3.707385716542648257e+00,-9.531728473539422097e+00,7.398468740924011300e-01,2.482246047280824097e+00,1.281124509304654158e+00
2.075000000000000178e+00,-8.419047619047619335e-01,-1.403894041858404718e+00,-4.189356556582175983e+00,-3.754646573349386340e+00,-9.477277937713202149e+00,7.236718911697891388e-01,2.482246047280824097e+00,1.287119745261118053e+00
2.075000000000000178e+00,-8.128571428571428337e-01,-1.420511638951452937e+00,-4.244465018016791547e+00,-3.803273494385756681e+00,-9.435811514052414140e+00,7.071182517407641477e-01,2.482246047280824097e+00,1.293277102144552160e+00
2.075000000000000178e+00,-7.838095238095238448e-01,-1.437556745935253177e+00,-4.301229436651197169e+00,-3.853329206731246348e+00,-9.405740753223053474e+00,6.901698429233625864e-01,2.482246047280824097e+00,1.299603753997948585e+00
2.075000000000000178e+00,-7.547619047619047450e-01,-1.455046748497385245e+00,-4.359729854275026462e+00,-3.904880422612146962e+00,-9.385824607630731009e+00,6.728095521840191662e-01,2.482246047280824097e+00,1.306107310730906024e+00
2.075000000000000178e+00,-7.257142857142857562e-01,-1.473000010551970052e+00,-4.420051771658156881e+00,-3.957998165056364481e+00,-9.375082918897819084e+00,6.550191850083038059e-01,2.482246047280824097e+00,1.312795851669954939e+00
2.075000000000000178e+00,-6.966666666666666563e-01,-1.491435944736884567e+00,-4.482286642191210646e+00,-4.012758126276700033e+00,-9.372735841382583644e+00,6.367793740029468186e-01,2.482246047280824097e+00,1.319677962243578140e+00
2.075000000000000178e+00,-6.676190476190476675e-01,-1.510375089777312940e+00,-4.546532422996119926e+00,-4.069241062706235645e+00,-9.378160470262020709e+00,6.180694783322296937e-01,2.482246047280824097e+00,1.326762774150849644e+00
2.075000000000000178e+00,-6.385714285714285676e-01,-1.529839194372836442e+00,-4.612894191998858417e+00,-4.127533231155022797e+00,-9.390859200351078684e+00,5.988674722213357393e-01,2.482246047280824097e+00,1.334060009409143488e+00
2.075000000000000178e+00,-6.095238095238095788e-01,-1.549851309022282519e+00,-4.681484841095532090e+00,-4.187726871204641377e+00,-9.410436281110245105e+00,5.791498210567744831e-01,2.482246047280824097e+00,1.341580028730605001e+00
2.075000000000000178e+00,-5.804761904761904789e-01,-1.570435886417610005e+00,-4.752425857487320826e+00,-4.249920739686626092e+00,-9.436580226179533071e+00,5.588913433721818258e-01,2.482246047280824097e+00,1.349333884740646194e+00
2.075000000000000178e+00,-5.514285714285713791e-01,-1.591618891338066222e+00,-4.825848207798418166e+00,-4.314220703968675963e+00,-9.469050491051168805e+00,5.380650567173187460e-01,2.482246047280824097e+00,1.357333380626813080e+00
2.075000000000000178e+00,-5.223809523809523903e-01,-1.613427920824921147e+00,-4.901893342623946381e+00,-4.380740401774215975e+00,-9.507667323195772013e+00,5.166420050569310307e-01,2.482246047280824097e+00,1.365591134895733694e+00
2.075000000000000178e+00,-4.933333333333333459e-01,-1.635892336923090440e+00,-4.980714343238610731e+00,-4.449601976457453922e+00,-9.552304015310193464e+00,4.945910649186746610e-01,2.482246047280824097e+00,1.374120653023213068e+00
2.075000000000000178e+00,-4.642857142857143016e-01,-1.659043411801575552e+00,-5.062477237312800860e+00,-4.520936898050358366e+00,-9.602881014140882243e+00,4.718787269847039556e-01,2.482246047280824097e+00,1.382936406912940841e+00
2.075000000000000178e+00,-4.352380952380952572e-01,-1.682914488207214232e+00,-5.147362517199328913e+00,-4.594886882047440224e+00,-9.659361491169191183e+00,4.484688491722526593e-01,2.482246047280824541e+00,1.392053923239558122e+00
2.075000000000000178e+00,-4.061904761904762129e-01,-1.707541156260951709e+00,-5.235566903398667371e+00,-4.671604919853388438e+00,-9.721748090300577516e+00,4.243223764367465844e-01,2.482246047280824097e+00,1.401489881951736072e+00
2.075000000000000178e+00,-3.771428571428571130e-01,-1.732961448855525388e+00,-5.327305407883736521e+00,-4.751256437135757515e+00,-9.790080646321701607e+00,3.993970215048282535e-01,2.482246047280824097e+00,1.411262226464209180e+00
2.075000000000000178e+00,-3.480952380952381242e-01,-1.759216058182018649e+00,-5.422813768743701246e+00,-4.834020599096255921e+00,-9.864434725945580240e+00,3.736468994308533298e-01,2.482246047280824097e+00,1.421390287394576291e+00
2.075000000000000178e+00,-3.190476190476190244e-01,-1.786348575808880845e+00,-5.522351349979193635e+00,-4.920091784985348937e+00,-9.944920887229926620e+00,3.470221071637779042e-01,2.482246047280824097e+00,1.431894922131254022e+00
2.075000000000000178e+00,-2.900000000000000355e-01,-1.814405759447859978e+00,-5.626204637582432611e+00,-5.009681258161894135e+00,-1.003168458746466385e+01,3.194682370573622698e-01,2.482246047280824097e+00,1.442798673099200180e+00
2.075000000000000178e+00,-2.609523809523809357e-01,-1.843437830174972536e+00,-5.734691504883435265e+00,-5.103019062796178673e+00,-1.012490669740082971e+01,2.909258102222879172e-01,2.482246047280824097e+00,1.454125948391919554e+00
2.075000000000000178e+00,-2.319047619047619468e-01,-1.873498804007586616e+00,-5.848166503549919959e+00,-5.200356184116114555e+00,-1.022480460320087836e+01,2.613296114426887362e-01,2.482246047280824097e+00,1.465903229577707023e+00
2.075000000000000178e+00,-2.028571428571428470e-01,-1.904646862823818454e+00,-5.967027546470289323e+00,-5.301967016153654733e+00,-1.033163389844580138e+01,2.306079014833792296e-01,2.482246047280824097e+00,1.478159313156957033e+00
2.075000000000000178e+00,-1.738095238095238582e-01,-1.936944769940408984e+00,-6.091724537316111743e+00,-5.408152189561228340e+00,-1.044569068831293279e+01,1.986814740382454869e-01,2.482246047280824097e+00,1.490925594674254118e+00
2.075000000000000178e+00,-1.447619047619047583e-01,-1.970460337024781960e+00,-6.222770815738911665e+00,-5.519241822633079053e+00,-1.056731454782259938e+01,1.654625116583272604e-01,2.482246047280824097e+00,1.504236408457253926e+00
2.075000000000000178e+00,-1.157142857142857695e-01,-2.005266949832021250e+00,-6.360758835146860690e+00,-5.635599271687693701e+00,-1.069689219694844518e+01,1.308531747565359060e-01,2.482246047280824097e+00,1.518129442444447141e+00
2.075000000000000178e+00,-8.666666666666666963e-02,-2.041444161900125565e+00,-6.506382500960103066e+00,-5.757625473099843738e+00,-1.083486197852204569e+01,9.474382451244667269e-02,2.482246047280824097e+00,1.532646258676708673e+00
2.075000000000000178e+00,-5.761904761904768080e-02,-2.079078366341894135e+00,-6.660470586713425512e+00,-5.885763989357780446e+00,-1.098171925147993910e+01,5.701072264496420683e-02,2.482246047280824541e+00,1.547832970091761018e+00
2.075000000000000178e+00,-2.857142857142858094e-02,-2.118263558493184373e+00,-6.824039832741375378e+00,-6.020506896681470543e+00,-1.113802284355763739e+01,1.751294340568726460e-02,2.482246047280824097e+00,1.563741162842470445e+00
2.075000000000000178e+00,4.761904761904078853e-04,-2.159102203344430038e+00,-6.998386054661088984e+00,-6.162401683429147958e+00,-1.130440274582205618e+01,-2.391198426770541063e-02,2.482246047280824097e+00,1.580429233520077581e+00
2.075000000000000178e+00,2.952380952380950774e-02,-2.201706227131681626e+00,-7.185256930213633098e+00,-6.312059368693990535e+00,-1.148156927875460731e+01,-6.745467414774181103e-02,2.482246047280824097e+00,1.597964494550297099e+00
2.075000000000000178e+00,5.857142857142860759e-02,-2.246198151181262315e+00,-7.387227908494415018e+00,-6.470164101747848839e+00,-1.167032401881978032e+01,-1.133449460737660508e-01,2.482246047280824097e+00,1.616426883162976225e+00
2.075000000000000178e+00,8.761904761904759642e-02,-2.292712396238862471e+00,-7.608706048800086386e+00,-6.637484568838596388e+00,-1.187157284979888772e+01,-1.618735340872283213e-01,2.482246047280824097e+00,1.635916645104676048e+00
2.075000000000000178e+00,1.166666666666665853e-01,-2.341396784936202291e+00,-7.859783801390995528e+00,-6.814887619066475999e+00,-1.208634159945234998e+01,-2.134479010884133832e-01,2.482246047280824097e+00,1.656575142883841556e+00
2.200000000000000178e+00,-9.000000000000000222e-01,-1.300439094052417754e+00,-3.925981150970646816e+00,-3.546040180444112622e+00,-8.959726584357429857e+00,6.096779564772489834e-01,2.482246047280824097e+00,1.329948546046145541e+00
2.200000000000000178e+00,-8.709523809523809224e-01,-1.315269949262370508e+00,-3.976195801955808573e+00,-3.590865723467852710e+00,-8.909034531265552559e+00,5.936340600109926147e-01,2.482246047280824097e+00,1.336053333452227543e+00
2.200000000000000178e+00,-8.419047619047619335e-01,-1.330466520017672183e+00,-4.027869674254287879e+00,-3.636971774417873338e+00,-8.870599842381318823e+00,5.772150664274303677e-01,2.482246047280824097e+00,1.342319353678403493e+00
2.200000000000000178e+00,-8.128571428571428337e-01,-1.346043027723590635e+00,-4.081070646553840220e+00,-3.684416354850429620e+00,-8.842888924851806109e+00,5.604051714852664734e-01,2.482246047280824097e+00,1.348753523672581389e+00
2.200000000000000178e+00,-7.838095238095238448e-01,-1.362014457838227388e+00,-4.135871023893898268e+00,-3.733261120347466822e+00,-8.824708193460923056e+00,5.431876053251291081e-01,2.482246047280824097e+00,1.355363164842144474e+00
2.200000000000000178e+00,-7.547619047619047450e-01,-1.378396612416798117e+00,-4.192347916677066522e+00,-3.783571653066736040e+00,-8.815117750939045038e+00,5.255445545396866258e-01,2.482246047280824097e+00,1.362156032754199275e+00
2.200000000000000178e+00,-7.257142857142857562e-01,-1.395206167481236159e+00,-4.250583660885223658e+00,-3.835417783242802248e+00,-8.813371377422850372e+00,5.074570763423522646e-01,2.482246047280824097e+00,1.369140349451434702e+00
2.200000000000000178e+00,-6.966666666666666563e-01,-1.412460735234946974e+00,-4.310666285062975334e+00,-3.888873943046193826e+00,-8.818873819551415139e+00,4.889050038568152345e-01,2.482246047280824541e+00,1.376324838653316673e+00
2.200000000000000178e+00,-6.676190476190476675e-01,-1.430178931262224395e+00,-4.372690030610828948e+00,-3.944019556689937200e+00,-8.831149785498498161e+00,4.698668414043011277e-01,2.482246047280824097e+00,1.383718764144913127e+00
2.200000000000000178e+00,-6.385714285714285676e-01,-1.448380448578565849e+00,-4.436755933093345483e+00,-4.000939471215440690e+00,-8.849821063853475778e+00,4.503196484943507438e-01,2.482246047280824097e+00,1.391331971692964853e+00
2.200000000000000178e+00,-6.095238095238095788e-01,-1.467086137529527656e+00,-4.502972473600067360e+00,-4.059724433014160638e+00,-8.874589410097669884e+00,4.302389110225967594e-01,2.482246047280824097e+00,1.399174934871801002e+00
2.200000000000000178e+00,-5.804761904761904789e-01,-1.486318093370104121e+00,-4.571456310779180576e+00,-4.120471615888336991e+00,-8.905223614183926273e+00,4.095983979386071949e-01,2.482246047280824097e+00,1.407258805231510257e+00
2.200000000000000178e+00,-5.514285714285713791e-01,-1.506099752052996177e+00,-4.642333107191366715e+00,-4.183285207301633335e+00,-8.941549659176999398e+00,3.883700013597651823e-01,2.482246047280824097e+00,1.415595467298854437e+00
2.200000000000000178e+00,-5.223809523809523903e-01,-1.526455994871621868e+00,-4.715738463558477811e+00,-4.248277060484815237e+00,-8.983443208892877507e+00,3.665235577623422447e-01,2.482246047280824097e+00,1.424197598969678458e+00
2.200000000000000178e+00,-4.933333333333333459e-01,-1.547413263376590242e+00,-4.791818982449448150e+00,-4.315567421230955603e+00,-9.030823883989674172e+00,3.440266474641651695e-01,2.482246047280824097e+00,1.433078737932548696e+00
2.200000000000000178e+00,-4.642857142857143016e-01,-1.568999685320756843e+00,-4.870733482396549796e+00,-4.385285739611481048e+00,-9.083650938697099164e+00,3.208443691061386160e-01,2.482246047280824097e+00,1.442253354860456360e+00
2.200000000000000178e+00,-4.352380952380952572e-01,-1.591245213281017090e+00,-4.952654391843459791e+00,-4.457571578473786822e+00,-9.141920057806432354e+00,2.969390852179172868e-01,2.482246047280824097e+00,1.451736934225317910e+00
2.200000000000000178e+00,-4.061904761904762129e-01,-1.614181777284414032e+00,-5.037769358643552131e+00,-4.532575632527096055e+00,-9.205661070647526145e+00,2.722701341836936129e-01,2.482246047280824097e+00,1.461546063735256196e+00
2.200000000000000178e+00,-3.771428571428571130e-01,-1.637843453187255660e+00,-5.126283120378944957e+00,-4.610460874125273278e+00,-9.274936435305473736e+00,2.467935029630738408e-01,2.482246047280824097e+00,1.471698533576585533e+00
2.200000000000000178e+00,-3.480952380952381242e-01,-1.662266648575791317e+00,-5.218419693906088952e+00,-4.691403844604634443e+00,-9.349840388764771859e+00,2.204614537082377201e-01,2.482246047280824541e+00,1.482213446874719009e+00
2.200000000000000178e+00,-3.190476190476190244e-01,-1.687490308852773513e+00,-5.314424960292774003e+00,-4.775596113323659075e+00,-9.430498691425468039e+00,1.932220958660568755e-01,2.482246047280824097e+00,1.493111343091113818e+00
2.200000000000000178e+00,-2.900000000000000355e-01,-1.713556145371736728e+00,-5.414569746614994905e+00,-4.863245930501412850e+00,-9.517068920587375302e+00,1.650188933388207491e-01,2.482246047280824097e+00,1.504414336477784664e+00
2.200000000000000178e+00,-2.609523809523809357e-01,-1.740508889173439044e+00,-5.519153541948281116e+00,-4.954580104714431776e+00,-9.609741289249042140e+00,1.357900936175751305e-01,2.482246047280824097e+00,1.516146272264917938e+00
